order_item_id,order_id,product_id,quantity,unit_price,line_total
7666,8244,227,5,8722.38,43611.9
7667,6829,244,4,46796.76,187187.04
7668,1973,204,1,44300.99,44300.99
7669,3518,202,4,3239.21,12956.84
7670,5788,250,2,46158.53,92317.06
7671,6128,146,2,44061.28,88122.56
7672,5541,88,3,45819.2,137457.6
7673,2896,291,3,39982.62,119947.86
7674,1300,244,4,46796.76,187187.04
7675,1830,69,3,42541.0,127623.0
7676,7121,248,5,29112.46,145562.3
7677,6616,30,5,35179.48,175897.4
7678,3755,191,1,39203.86,39203.86
7679,5603,298,5,44362.23,221811.15
7680,4683,78,2,34920.85,69841.7
7681,6048,84,2,39008.83,78017.66
7682,2412,275,4,21575.3,86301.2
7683,8637,101,5,34126.82,170634.1
7684,2716,172,1,46642.32,46642.32
7685,26,236,1,4018.37,4018.37
7686,5857,223,3,33348.07,100044.21
7687,2653,289,5,22706.28,113531.4
7688,3317,258,3,37919.4,113758.2
7689,7911,285,4,2044.46,8177.84
7690,7193,64,2,12375.29,24750.58
7691,3615,31,2,36260.83,72521.66
7692,3578,279,5,14117.88,70589.4
7693,3192,39,5,38562.37,192811.85
7694,3223,12,3,8420.54,25261.62
7695,6495,124,2,34782.83,69565.66
7696,1655,154,5,59282.13,296410.65
7697,7708,9,5,13201.39,66006.95
7698,3130,146,2,44061.28,88122.56
7699,1520,11,5,42790.14,213950.7
7700,878,68,1,46612.18,46612.18
7701,2814,52,4,50436.72,201746.88
7702,8672,190,1,41292.92,41292.92
7703,4698,249,5,17639.04,88195.2
7704,2317,168,3,50437.77,151313.31
7705,6735,270,3,27078.98,81236.94
7706,322,109,3,34769.51,104308.53
7707,8724,221,2,22217.38,44434.76
7708,6955,100,2,38514.93,77029.86
7709,3186,192,4,20705.21,82820.84
7710,4972,70,5,25053.72,125268.6
7711,4973,7,4,33627.25,134509.0
7712,4120,122,5,31733.36,158666.8
7713,41,156,1,332.99,332.99
7714,1725,14,1,34182.93,34182.93
7715,8158,10,5,35044.37,175221.85
7716,3803,128,4,44278.3,177113.2
7717,8074,148,3,22817.06,68451.18
7718,7464,143,3,39359.32,118077.96
7719,8741,1,2,31120.3,62240.6
7720,3709,294,3,38226.27,114678.81
7721,6195,172,1,46642.32,46642.32
7722,225,72,5,38766.17,193830.85
7723,3741,225,4,48013.68,192054.72
7724,8763,6,5,53260.3,266301.5
7725,3167,246,2,45837.56,91675.12
7726,942,19,5,10903.32,54516.6
7727,8278,250,4,46158.53,184634.12
7728,640,206,3,18500.18,55500.54
7729,6424,150,2,50769.08,101538.16
7730,669,83,5,2654.59,13272.95
7731,3581,230,3,51770.71,155312.13
7732,3398,265,4,32937.05,131748.2
7733,6629,174,2,31885.49,63770.98
7734,4106,271,4,19429.66,77718.64
7735,7156,207,1,16173.49,16173.49
7736,2492,70,4,25053.72,100214.88
7737,556,295,5,53762.08,268810.4
7738,6572,263,4,755.45,3021.8
7739,3628,131,2,17807.72,35615.44
7740,5353,258,2,37919.4,75838.8
7741,404,25,4,36960.02,147840.08
7742,6618,51,4,19130.17,76520.68
7743,4829,246,2,45837.56,91675.12
7744,4626,76,3,40122.11,120366.33
7745,5762,154,3,59282.13,177846.39
7746,8476,268,1,2221.88,2221.88
7747,4479,245,4,22621.87,90487.48
7748,1819,213,5,52260.7,261303.5
7749,1672,52,2,50436.72,100873.44
7750,4823,200,2,41731.23,83462.46
7751,5722,281,4,6882.15,27528.6
7752,7234,261,2,1687.23,3374.46
7753,766,270,5,27078.98,135394.9
7754,7683,76,5,40122.11,200610.55
7755,1112,71,4,24990.33,99961.32
7756,579,139,3,4361.32,13083.96
7757,6479,118,5,4468.27,22341.35
7758,8512,117,2,56981.53,113963.06
7759,2224,217,1,35429.68,35429.68
7760,5840,89,4,15984.91,63939.64
7761,4900,224,3,19882.36,59647.08
7762,563,109,4,34769.51,139078.04
7763,4896,266,2,20581.96,41163.92
7764,5819,96,3,42524.25,127572.75
7765,5212,258,3,37919.4,113758.2
7766,4388,138,3,31967.69,95903.07
7767,5454,265,4,32937.05,131748.2
7768,7114,233,2,23869.09,47738.18
7769,3617,125,5,7386.64,36933.2
7770,6333,108,4,42701.94,170807.76
7771,7649,62,5,7999.94,39999.7
7772,4546,184,5,29620.2,148101.0
7773,5690,144,3,36981.76,110945.28
7774,2098,159,1,42493.61,42493.61
7775,1799,187,2,38366.03,76732.06
7776,2575,68,4,46612.18,186448.72
7777,894,268,1,2221.88,2221.88
7778,7445,297,2,6080.72,12161.44
7779,5234,67,1,46319.27,46319.27
7780,5698,148,5,22817.06,114085.3
7781,2671,197,4,40801.51,163206.04
7782,5651,118,1,4468.27,4468.27
7783,7491,45,1,45315.74,45315.74
7784,2667,235,4,5741.54,22966.16
7785,2118,90,5,8058.36,40291.8
7786,7290,191,3,39203.86,117611.58
7787,7049,253,1,38152.42,38152.42
7788,5118,265,5,32937.05,164685.25
7789,8513,63,4,42294.73,169178.92
7790,8326,88,4,45819.2,183276.8
7791,410,22,1,202.65,202.65
7792,310,262,3,23825.31,71475.93
7793,4557,249,4,17639.04,70556.16
7794,3143,136,2,35114.72,70229.44
7795,3304,192,3,20705.21,62115.63
7796,7583,13,5,10970.08,54850.4
7797,8617,228,2,38763.43,77526.86
7798,2336,68,4,46612.18,186448.72
7799,3431,230,2,51770.71,103541.42
7800,8144,134,3,48040.39,144121.17
7801,6890,86,4,39790.59,159162.36
7802,5514,170,2,51011.38,102022.76
7803,5130,273,1,41092.27,41092.27
7804,7911,137,4,19274.9,77099.6
7805,4265,287,1,42069.13,42069.13
7806,7362,153,2,20485.98,40971.96
7807,1375,1,3,31120.3,93360.9
7808,1418,38,4,6437.09,25748.36
7809,1820,255,4,45714.89,182859.56
7810,2727,88,3,45819.2,137457.6
7811,8608,212,5,19946.95,99734.75
7812,3391,119,1,53650.05,53650.05
7813,1849,111,1,34503.51,34503.51
7814,4875,26,3,29810.33,89430.99
7815,8069,15,5,4652.69,23263.45
7816,2447,293,1,9827.68,9827.68
7817,4332,141,1,11295.4,11295.4
7818,1170,146,5,44061.28,220306.4
7819,5314,262,3,23825.31,71475.93
7820,7759,154,1,59282.13,59282.13
7821,5619,67,4,46319.27,185277.08
7822,3115,122,1,31733.36,31733.36
7823,8368,277,4,47206.05,188824.2
7824,4493,144,4,36981.76,147927.04
7825,1576,9,1,13201.39,13201.39
7826,1187,81,1,11917.65,11917.65
7827,7040,99,3,30565.96,91697.88
7828,7255,286,1,17563.23,17563.23
7829,3103,246,2,45837.56,91675.12
7830,1930,9,3,13201.39,39604.17
7831,8809,124,5,34782.83,173914.15
7832,1546,184,1,29620.2,29620.2
7833,1609,15,2,4652.69,9305.38
7834,7829,110,3,18912.97,56738.91
7835,1687,100,5,38514.93,192574.65
7836,7409,185,4,5724.2,22896.8
7837,1510,9,5,13201.39,66006.95
7838,7622,190,5,41292.92,206464.6
7839,631,155,1,44198.92,44198.92
7840,8559,45,5,45315.74,226578.7
7841,4704,189,5,17077.98,85389.9
7842,6045,281,1,6882.15,6882.15
7843,1816,227,2,8722.38,17444.76
7844,2564,104,3,36770.58,110311.74
7845,3082,114,4,48969.61,195878.44
7846,8410,241,2,20277.26,40554.52
7847,8888,182,2,5023.35,10046.7
7848,6757,295,5,53762.08,268810.4
7849,8105,298,5,44362.23,221811.15
7850,7665,176,3,8055.34,24166.02
7851,1942,281,1,6882.15,6882.15
7852,292,205,5,4390.08,21950.4
7853,8714,241,4,20277.26,81109.04
7854,7606,189,2,17077.98,34155.96
7855,3833,157,3,54516.78,163550.34
7856,3663,63,1,42294.73,42294.73
7857,6080,262,5,23825.31,119126.55
7858,7698,219,4,61911.87,247647.48
7859,2382,254,5,8156.82,40784.1
7860,7846,25,5,36960.02,184800.1
7861,8099,10,5,35044.37,175221.85
7862,6537,289,1,22706.28,22706.28
7863,8821,291,5,39982.62,199913.1
7864,6071,199,4,7484.1,29936.4
7865,5068,279,4,14117.88,56471.52
7866,1089,41,1,26159.39,26159.39
7867,1927,287,5,42069.13,210345.65
7868,5779,61,1,40184.75,40184.75
7869,3817,10,5,35044.37,175221.85
7871,1317,298,5,44362.23,221811.15
7872,3180,18,5,49328.94,246644.7
7873,3065,288,1,44769.31,44769.31
7874,5702,88,3,45819.2,137457.6
7875,7872,226,5,21263.8,106319.0
7876,4690,87,3,8648.63,25945.89
7877,285,212,4,19946.95,79787.8
7878,2507,287,5,42069.13,210345.65
7879,5468,232,4,395.26,1581.04
7880,5420,277,5,47206.05,236030.25
7881,2061,235,1,5741.54,5741.54
7882,7600,276,3,39206.68,117620.04
7883,3368,289,1,22706.28,22706.28
7884,809,24,2,2956.74,5913.48
7885,2029,162,3,10996.88,32990.64
7886,4393,51,3,19130.17,57390.51
7887,1794,189,3,17077.98,51233.94
7888,5441,217,4,35429.68,141718.72
7889,1696,17,3,37431.18,112293.54
7890,3549,273,3,41092.27,123276.81
7891,4912,264,2,50430.88,100861.76
7892,7109,172,5,46642.32,233211.6
7893,8659,70,1,25053.72,25053.72
7894,7777,139,3,4361.32,13083.96
7895,3570,282,2,34387.39,68774.78
7896,697,260,5,19576.52,97882.6
7897,2475,240,4,20940.67,83762.68
7898,3479,206,5,18500.18,92500.9
7899,2773,170,2,51011.38,102022.76
7900,6924,258,5,37919.4,189597.0
7901,6295,202,3,3239.21,9717.63
7902,5873,122,5,31733.36,158666.8
7903,6050,3,3,41103.34,123310.02
7904,6145,49,5,25641.62,128208.1
7905,858,109,2,34769.51,69539.02
7906,3177,32,4,25015.0,100060.0
7907,7660,136,2,35114.72,70229.44
7908,5834,149,4,44497.19,177988.76
7909,4292,296,3,8967.41,26902.23
7910,4153,298,5,44362.23,221811.15
7911,1692,143,1,39359.32,39359.32
7912,228,198,1,37882.84,37882.84
7913,7039,48,4,22969.7,91878.8
7914,8437,110,3,18912.97,56738.91
7915,6275,81,4,11917.65,47670.6
7916,4787,239,5,10785.0,53925.0
7917,3881,90,3,8058.36,24175.08
7918,326,101,2,34126.82,68253.64
7919,5364,181,2,38918.0,77836.0
7920,6404,59,3,17582.25,52746.75
7921,2500,246,5,45837.56,229187.8
7922,1596,240,1,20940.67,20940.67
7923,3493,97,2,22842.95,45685.9
7924,5032,71,2,24990.33,49980.66
7925,4775,229,3,16381.21,49143.63
7926,4531,196,2,45536.49,91072.98
7927,3861,207,2,16173.49,32346.98
7928,1273,118,4,4468.27,17873.08
7929,7363,269,3,22906.5,68719.5
7930,7234,42,4,15440.94,61763.76
7931,572,266,3,20581.96,61745.88
7932,1986,80,4,34745.44,138981.76
7933,6030,11,4,42790.14,171160.56
7934,6322,46,3,43463.52,130390.56
7935,8942,201,3,46768.05,140304.15
7936,4708,256,3,10362.09,31086.27
7937,2385,34,3,39477.09,118431.27
7938,8427,37,1,49593.1,49593.1
7939,1498,123,5,9737.55,48687.75
7940,7385,7,5,33627.25,168136.25
7941,4802,96,4,42524.25,170097.0
7942,7679,285,3,2044.46,6133.38
7943,2543,45,4,45315.74,181262.96
7944,6026,13,2,10970.08,21940.16
7945,6428,152,1,50000.33,50000.33
7946,6809,22,2,202.65,405.3
7947,272,194,3,22730.08,68190.24
7948,5732,177,3,5095.85,15287.55
7949,7290,133,3,9015.34,27046.02
7950,6669,50,5,672.56,3362.8
7951,1878,92,2,55814.62,111629.24
7952,4884,81,5,11917.65,59588.25
7953,1345,54,4,35431.72,141726.88
7954,5830,114,5,48969.61,244848.05
7955,4379,145,1,14158.9,14158.9
7956,8758,251,3,29682.43,89047.29
7957,1090,272,4,47527.04,190108.16
7958,5633,221,3,22217.38,66652.14
7959,8564,37,1,49593.1,49593.1
7960,420,96,2,42524.25,85048.5
7961,2130,135,1,33626.91,33626.91
7962,8345,60,2,28336.73,56673.46
7963,5609,221,4,22217.38,88869.52
7964,8832,270,2,27078.98,54157.96
7965,2198,53,5,5104.42,25522.1
7966,6677,152,2,50000.33,100000.66
7967,8675,245,1,22621.87,22621.87
7968,3001,127,2,57796.05,115592.1
7969,1496,35,3,14955.6,44866.8
7970,392,10,3,35044.37,105133.11
7971,3273,62,2,7999.94,15999.88
7972,451,40,4,30556.86,122227.44
7973,3172,95,5,50917.35,254586.75
7974,2680,188,5,21946.97,109734.85
7975,4152,254,1,8156.82,8156.82
7976,8148,287,3,42069.13,126207.39
7977,7926,227,4,8722.38,34889.52
7978,4357,300,2,42933.71,85867.42
7979,3389,7,5,33627.25,168136.25
7980,4733,9,2,13201.39,26402.78
7981,5683,180,5,18251.89,91259.45
7982,5275,264,1,50430.88,50430.88
7983,2594,243,4,26034.51,104138.04
7984,5905,117,2,56981.53,113963.06
7985,2134,27,2,17208.91,34417.82
7986,5169,189,2,17077.98,34155.96
7987,2699,196,1,45536.49,45536.49
7988,2498,121,2,27330.49,54660.98
7989,1929,29,3,47549.52,142648.56
7990,7230,88,3,45819.2,137457.6
7991,3018,178,5,21463.95,107319.75
7992,534,132,5,10298.46,51492.3
7993,3884,225,5,48013.68,240068.4
7994,3039,5,1,5872.52,5872.52
7995,4912,72,4,38766.17,155064.68
7996,558,212,1,19946.95,19946.95
7997,762,140,5,12078.16,60390.8
7998,7196,149,2,44497.19,88994.38
7999,2516,23,1,6354.17,6354.17
8000,6725,77,1,9498.37,9498.37
8001,5862,220,3,10954.5,32863.5
8002,3151,251,5,29682.43,148412.15
8003,1397,243,1,26034.51,26034.51
8004,7212,213,1,52260.7,52260.7
8005,6104,239,4,10785.0,43140.0
8006,2743,148,4,22817.06,91268.24
8007,8343,94,2,12613.03,25226.06
8008,2062,201,3,46768.05,140304.15
8009,6101,67,3,46319.27,138957.81
8010,696,153,4,20485.98,81943.92
8011,6336,189,4,17077.98,68311.92
8012,8704,237,5,41107.7,205538.5
8013,5933,253,3,38152.42,114457.26
8014,4875,44,2,61503.72,123007.44
8015,879,291,4,39982.62,159930.48
8016,3185,295,2,53762.08,107524.16
8017,5766,100,4,38514.93,154059.72
8018,4955,150,4,50769.08,203076.32
8019,2188,184,4,29620.2,118480.8
8020,2011,239,3,10785.0,32355.0
8021,3740,51,5,19130.17,95650.85
8022,5149,154,5,59282.13,296410.65
8023,4770,267,5,44042.64,220213.2
8024,7339,223,2,33348.07,66696.14
8025,1412,229,1,16381.21,16381.21
8026,4636,63,4,42294.73,169178.92
8027,3214,287,4,42069.13,168276.52
8028,8946,274,5,24087.35,120436.75
8029,8364,118,5,4468.27,22341.35
8030,5168,87,2,8648.63,17297.26
8031,2287,24,4,2956.74,11826.96
8032,674,88,4,45819.2,183276.8
8033,3384,234,1,45121.33,45121.33
8034,2181,233,4,23869.09,95476.36
8035,1658,37,5,49593.1,247965.5
8036,8898,278,1,20136.62,20136.62
8037,385,280,5,45554.27,227771.35
8038,8584,36,4,21209.68,84838.72
8039,3129,280,3,45554.27,136662.81
8040,6417,145,1,14158.9,14158.9
8041,3175,85,4,32079.16,128316.64
8042,8614,292,4,42630.27,170521.08
8043,4339,224,3,19882.36,59647.08
8044,1389,139,3,4361.32,13083.96
8045,6569,260,5,19576.52,97882.6
8046,1502,106,4,32441.89,129767.56
8047,1367,46,2,43463.52,86927.04
8048,1167,154,1,59282.13,59282.13
8049,187,181,2,38918.0,77836.0
8050,374,33,2,27989.81,55979.62
8051,3775,230,4,51770.71,207082.84
8052,7227,71,5,24990.33,124951.65
8053,6030,40,5,30556.86,152784.3
8054,7031,12,4,8420.54,33682.16
8055,1379,122,2,31733.36,63466.72
8056,3063,235,1,5741.54,5741.54
8057,6520,282,1,34387.39,34387.39
8058,3989,78,3,34920.85,104762.55
8059,6147,64,4,12375.29,49501.16
8060,7088,290,3,16820.98,50462.94
8061,4628,59,5,17582.25,87911.25
8062,7230,96,4,42524.25,170097.0
8063,7722,128,4,44278.3,177113.2
8064,7180,207,2,16173.49,32346.98
8065,6003,53,2,5104.42,10208.84
8066,1569,67,5,46319.27,231596.35
8067,388,66,2,46618.94,93237.88
8068,1339,52,5,50436.72,252183.6
8069,4039,182,4,5023.35,20093.4
8070,3600,23,3,6354.17,19062.51
8071,8708,248,1,29112.46,29112.46
8072,310,97,5,22842.95,114214.75
8073,1299,186,5,52248.71,261243.55
8074,7281,268,4,2221.88,8887.52
8075,1288,175,5,30653.66,153268.3
8076,3747,283,5,44359.4,221797.0
8077,284,132,2,10298.46,20596.92
8078,2087,212,5,19946.95,99734.75
8079,3619,278,1,20136.62,20136.62
8080,2580,125,4,7386.64,29546.56
8081,3279,270,4,27078.98,108315.92
8082,171,272,3,47527.04,142581.12
8083,2372,261,4,1687.23,6748.92
8084,3307,262,5,23825.31,119126.55
8085,1611,124,3,34782.83,104348.49
8086,157,10,1,35044.37,35044.37
8087,2802,169,1,3794.41,3794.41
8088,5541,120,1,42741.05,42741.05
8089,4048,16,2,29553.2,59106.4
8090,5108,131,1,17807.72,17807.72
8091,1336,11,3,42790.14,128370.42
8092,4194,266,4,20581.96,82327.84
8093,4742,227,4,8722.38,34889.52
8094,7085,183,2,5615.28,11230.56
8095,6415,143,3,39359.32,118077.96
8096,149,153,4,20485.98,81943.92
8097,4140,185,5,5724.2,28621.0
8098,7555,149,5,44497.19,222485.95
8099,827,181,5,38918.0,194590.0
8100,5442,68,4,46612.18,186448.72
8101,627,163,2,61542.07,123084.14
8102,5785,225,1,48013.68,48013.68
8103,2365,104,2,36770.58,73541.16
8104,8087,279,1,14117.88,14117.88
8105,4784,72,1,38766.17,38766.17
8106,1664,162,3,10996.88,32990.64
8107,1104,166,1,21951.86,21951.86
8108,2426,219,2,61911.87,123823.74
8109,8734,272,1,47527.04,47527.04
8110,8903,269,2,22906.5,45813.0
8111,7479,1,5,31120.3,155601.5
8112,3254,262,4,23825.31,95301.24
8113,3799,247,3,40870.53,122611.59
8114,2008,207,4,16173.49,64693.96
8115,2286,70,1,25053.72,25053.72
8116,7321,296,3,8967.41,26902.23
8117,4732,271,5,19429.66,97148.3
8118,8693,221,4,22217.38,88869.52
8120,2699,185,5,5724.2,28621.0
8121,4397,203,5,39717.64,198588.2
8122,1905,76,4,40122.11,160488.44
8123,8545,22,3,202.65,607.95
8124,2688,48,1,22969.7,22969.7
8125,8710,155,3,44198.92,132596.76
8126,1280,104,2,36770.58,73541.16
8127,1511,56,1,33213.65,33213.65
8128,4507,243,5,26034.51,130172.55
8129,7148,153,3,20485.98,61457.94
8130,6294,175,4,30653.66,122614.64
8131,1449,87,3,8648.63,25945.89
8132,618,284,3,29230.28,87690.84
8133,8150,220,1,10954.5,10954.5
8134,5605,67,4,46319.27,185277.08
8135,3146,179,4,37353.14,149412.56
8136,8667,214,2,37588.43,75176.86
8137,7004,196,1,45536.49,45536.49
8138,6384,14,1,34182.93,34182.93
8139,7293,35,2,14955.6,29911.2
8140,3792,77,1,9498.37,9498.37
8141,6014,111,5,34503.51,172517.55
8142,1902,141,2,11295.4,22590.8
8143,3911,89,5,15984.91,79924.55
8144,5838,113,3,12503.8,37511.4
8145,5801,82,1,26910.25,26910.25
8146,4795,133,1,9015.34,9015.34
8147,3030,23,4,6354.17,25416.68
8148,2921,260,4,19576.52,78306.08
8149,8701,208,1,52949.87,52949.87
8150,5398,128,4,44278.3,177113.2
8151,4098,167,4,3828.0,15312.0
8152,7592,264,2,50430.88,100861.76
8153,1776,154,3,59282.13,177846.39
8154,6058,14,1,34182.93,34182.93
8155,7972,13,2,10970.08,21940.16
8156,1065,240,3,20940.67,62822.01
8157,5063,198,2,37882.84,75765.68
8158,8189,196,5,45536.49,227682.45
8159,2826,59,4,17582.25,70329.0
8160,3824,130,1,22301.23,22301.23
8161,3520,205,1,4390.08,4390.08
8162,3240,15,3,4652.69,13958.07
8163,7671,164,4,15659.8,62639.2
8164,5978,19,5,10903.32,54516.6
8165,2850,221,2,22217.38,44434.76
8166,7283,48,3,22969.7,68909.1
8167,309,41,4,26159.39,104637.56
8168,743,90,2,8058.36,16116.72
8169,4527,202,3,3239.21,9717.63
8170,4907,21,5,39695.36,198476.8
8171,7055,18,5,49328.94,246644.7
8172,5024,272,4,47527.04,190108.16
8173,2340,50,1,672.56,672.56
8174,8140,145,4,14158.9,56635.6
8175,1997,219,3,61911.87,185735.61
8176,4736,79,1,37354.41,37354.41
8177,5643,43,5,37918.14,189590.7
8178,8614,218,2,25576.08,51152.16
8179,1722,241,3,20277.26,60831.78
8180,287,61,3,40184.75,120554.25
8181,3181,200,1,41731.23,41731.23
8182,5206,258,1,37919.4,37919.4
8183,7273,263,3,755.45,2266.35
8184,1104,135,3,33626.91,100880.73
8185,4255,297,3,6080.72,18242.16
8186,3273,81,3,11917.65,35752.95
8187,3208,233,4,23869.09,95476.36
8188,3327,78,3,34920.85,104762.55
8189,3482,277,5,47206.05,236030.25
8190,4300,221,4,22217.38,88869.52
8191,7539,182,2,5023.35,10046.7
8192,672,159,3,42493.61,127480.83
8193,6930,223,3,33348.07,100044.21
8194,8083,271,3,19429.66,58288.98
8195,2315,76,1,40122.11,40122.11
8196,6314,53,5,5104.42,25522.1
8197,8246,27,1,17208.91,17208.91
8198,1435,103,3,30679.89,92039.67
8199,4671,184,4,29620.2,118480.8
8200,7219,235,5,5741.54,28707.7
8201,1402,263,3,755.45,2266.35
8202,4841,202,4,3239.21,12956.84
8203,2880,258,5,37919.4,189597.0
8204,8807,3,2,41103.34,82206.68
8205,8212,104,1,36770.58,36770.58
8206,4256,160,5,3706.59,18532.95
8207,7441,58,5,34093.87,170469.35
8208,511,33,4,27989.81,111959.24
8209,3854,233,5,23869.09,119345.45
8210,6647,260,4,19576.52,78306.08
8211,2228,206,3,18500.18,55500.54
8212,3242,225,3,48013.68,144041.04
8213,6307,21,1,39695.36,39695.36
8214,1253,138,2,31967.69,63935.38
8215,7068,118,2,4468.27,8936.54
8216,5303,27,2,17208.91,34417.82
8217,4846,253,4,38152.42,152609.68
8218,8842,244,4,46796.76,187187.04
8219,6782,81,2,11917.65,23835.3
8220,3866,79,4,37354.41,149417.64
8221,6523,166,5,21951.86,109759.3
8222,7455,92,4,55814.62,223258.48
8223,4284,94,3,12613.03,37839.09
8224,2821,225,4,48013.68,192054.72
8225,6765,214,1,37588.43,37588.43
8226,8770,274,1,24087.35,24087.35
8227,2796,38,4,6437.09,25748.36
8228,6001,10,1,35044.37,35044.37
8229,4609,9,3,13201.39,39604.17
8230,3422,65,3,21666.18,64998.54
8231,8360,8,3,28214.67,84644.01
8232,4591,94,2,12613.03,25226.06
8233,5427,138,1,31967.69,31967.69
8234,3465,30,1,35179.48,35179.48
8235,1846,155,1,44198.92,44198.92
8236,4783,26,2,29810.33,59620.66
8237,5029,17,2,37431.18,74862.36
8238,2344,273,3,41092.27,123276.81
8239,1951,66,5,46618.94,233094.7
8240,5068,115,1,50074.55,50074.55
8241,4065,201,5,46768.05,233840.25
8242,2608,244,3,46796.76,140390.28
8243,5726,227,3,8722.38,26167.14
8244,8145,144,5,36981.76,184908.8
8245,511,237,3,41107.7,123323.1
8246,3058,161,5,51331.75,256658.75
8247,3377,91,4,5445.29,21781.16
8248,3697,153,2,20485.98,40971.96
8249,5741,59,4,17582.25,70329.0
8250,2847,28,2,3118.64,6237.28
8251,7714,263,1,755.45,755.45
8252,7356,155,5,44198.92,220994.6
8253,6293,154,3,59282.13,177846.39
8254,5069,151,4,29813.2,119252.8
8255,6005,159,3,42493.61,127480.83
8256,4330,293,4,9827.68,39310.72
8257,2226,295,5,53762.08,268810.4
8258,31,241,2,20277.26,40554.52
8259,4409,118,4,4468.27,17873.08
8260,5313,243,1,26034.51,26034.51
8261,8535,78,3,34920.85,104762.55
8262,8881,137,2,19274.9,38549.8
8263,4897,116,1,34133.09,34133.09
8264,5497,165,3,48697.29,146091.87
8265,3360,290,2,16820.98,33641.96
8266,3598,36,3,21209.68,63629.04
8267,5736,91,3,5445.29,16335.87
8268,1619,240,3,20940.67,62822.01
8269,1522,298,2,44362.23,88724.46
8270,7205,198,5,37882.84,189414.2
8271,812,290,4,16820.98,67283.92
8272,3267,243,2,26034.51,52069.02
8273,4672,190,2,41292.92,82585.84
8274,7660,255,3,45714.89,137144.67
8275,3853,228,5,38763.43,193817.15
8276,4716,259,1,14972.68,14972.68
8277,3390,296,4,8967.41,35869.64
8278,3526,20,2,37320.91,74641.82
8279,333,36,5,21209.68,106048.4
8280,546,147,4,21887.9,87551.6
8281,3589,225,5,48013.68,240068.4
8282,4169,26,2,29810.33,59620.66
8283,4196,157,3,54516.78,163550.34
8284,6094,211,4,17304.89,69219.56
8285,2410,265,1,32937.05,32937.05
8286,4091,12,5,8420.54,42102.7
8287,4709,279,2,14117.88,28235.76
8288,1667,251,2,29682.43,59364.86
8289,4180,245,4,22621.87,90487.48
8290,3793,65,5,21666.18,108330.9
8291,7875,183,2,5615.28,11230.56
8292,885,187,5,38366.03,191830.15
8293,3856,212,3,19946.95,59840.85
8294,3810,178,5,21463.95,107319.75
8295,8119,174,3,31885.49,95656.47
8296,3433,190,4,41292.92,165171.68
8297,7637,95,1,50917.35,50917.35
8298,1847,235,1,5741.54,5741.54
8299,2088,204,5,44300.99,221504.95
8300,92,43,4,37918.14,151672.56
8301,7529,21,3,39695.36,119086.08
8302,7400,145,5,14158.9,70794.5
8303,4408,243,1,26034.51,26034.51
8304,227,49,2,25641.62,51283.24
8305,7355,138,5,31967.69,159838.45
8306,2601,262,4,23825.31,95301.24
8307,3695,52,5,50436.72,252183.6
8308,4271,112,5,1277.1,6385.5
8309,6612,33,1,27989.81,27989.81
8310,3649,49,5,25641.62,128208.1
8311,1903,293,5,9827.68,49138.4
8312,2139,258,4,37919.4,151677.6
8313,3935,9,5,13201.39,66006.95
8314,8329,117,1,56981.53,56981.53
8315,2756,63,5,42294.73,211473.65
8316,551,168,2,50437.77,100875.54
8317,14,117,4,56981.53,227926.12
8318,4075,23,1,6354.17,6354.17
8319,6847,43,1,37918.14,37918.14
8320,8388,272,3,47527.04,142581.12
8321,3759,237,2,41107.7,82215.4
8322,2853,139,4,4361.32,17445.28
8323,280,69,5,42541.0,212705.0
8324,5681,224,5,19882.36,99411.8
8325,8395,226,1,21263.8,21263.8
8326,1606,24,1,2956.74,2956.74
8327,5640,166,3,21951.86,65855.58
8328,2387,138,3,31967.69,95903.07
8329,7894,183,2,5615.28,11230.56
8330,4421,177,2,5095.85,10191.7
8331,538,19,3,10903.32,32709.96
8332,2635,266,1,20581.96,20581.96
8333,3658,41,5,26159.39,130796.95
8334,8030,91,3,5445.29,16335.87
8335,3251,170,3,51011.38,153034.14
8336,813,9,3,13201.39,39604.17
8337,949,159,2,42493.61,84987.22
8338,3921,101,3,34126.82,102380.46
8339,6048,157,1,54516.78,54516.78
8340,3856,86,2,39790.59,79581.18
8341,7865,260,2,19576.52,39153.04
8342,8663,15,4,4652.69,18610.76
8343,6641,6,1,53260.3,53260.3
8344,511,123,2,9737.55,19475.1
8345,6437,38,1,6437.09,6437.09
8346,8649,156,3,332.99,998.97
8347,4713,263,4,755.45,3021.8
8348,194,149,5,44497.19,222485.95
8349,639,271,3,19429.66,58288.98
8350,3564,125,4,7386.64,29546.56
8351,8974,228,2,38763.43,77526.86
8352,2039,255,3,45714.89,137144.67
8353,3198,215,5,39321.82,196609.1
8354,4031,6,1,53260.3,53260.3
8355,2207,209,1,40501.29,40501.29
8356,2582,86,3,39790.59,119371.77
8357,1487,173,3,45421.88,136265.64
8358,5575,200,2,41731.23,83462.46
8359,8532,263,5,755.45,3777.25
8360,1967,38,4,6437.09,25748.36
8361,3704,193,4,9111.71,36446.84
8362,3421,198,2,37882.84,75765.68
8363,8144,179,3,37353.14,112059.42
8364,8542,197,1,40801.51,40801.51
8365,7952,83,1,2654.59,2654.59
8366,2877,106,3,32441.89,97325.67
8367,7800,53,1,5104.42,5104.42
8368,1250,142,5,8391.14,41955.7
8369,2386,284,5,29230.28,146151.4
8370,6124,108,4,42701.94,170807.76
